[dotenv@17.3.1] injecting env (18) from .env -- tip: 🔐 prevent committing .env to code: https://dotenvx.com/precommit
✅ Background jobs started
✅ SKU Tracking System initialized
✅ Server running on port 4000
✅ MongoDB connected
✅ Default categories and brands seeded
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T20:08:27.547Z GET /user/profile from ::1
>>> 2026-09-13T20:08:27.549Z POST /getcart from ::1
>>> 2026-09-13T20:08:27.550Z GET /myreviews from ::1
>>> 2026-09-13T20:08:27.666Z GET /allproducts from ::1
>>> 2026-09-13T20:08:27.708Z GET /allproducts from ::1
>>> 2026-09-13T20:08:30.243Z POST /getcart from ::1
>>> 2026-09-13T20:08:30.284Z POST /getcart from ::1
>>> 2026-09-13T20:08:30.320Z GET /userfavorites from ::1
>>> 2026-09-13T20:08:30.322Z GET /user/profile from ::1
>>> 2026-09-13T20:08:30.323Z GET /userfavorites from ::1
>>> 2026-09-13T20:08:30.369Z GET /user/profile from ::1
>>> 2026-09-13T20:08:30.411Z GET /allproducts from ::1
>>> 2026-09-13T20:08:30.495Z GET /allproducts from ::1
>>> 2026-09-13T20:08:30.496Z GET /allproducts from ::1
>>> 2026-09-13T20:08:30.630Z GET /allproducts from ::1
>>> 2026-09-13T20:08:34.300Z POST /getcart from ::1
>>> 2026-09-13T20:08:34.389Z GET /user/profile from ::1
>>> 2026-09-13T20:08:34.391Z GET /orderhistory?page=1&limit=1&status=all from ::1
[OrderHistory] User: 6a24564570942048bfcc7092, Status Filter: all
[OrderHistory] Final Query: {"$or":[{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"},{"userId":"6a24564570942048bfcc7092"},{"user":"6a24564570942048bfcc7092"}]}
>>> 2026-09-13T20:08:34.424Z GET /myreviews from ::1
>>> 2026-09-13T20:08:34.426Z GET /userfavorites from ::1
>>> 2026-09-13T20:08:34.429Z GET /allproducts from ::1
>>> 2026-09-13T20:08:34.691Z GET /allproducts from ::1
>>> 2026-09-13T20:08:36.193Z POST /getcart from ::1
>>> 2026-09-13T20:08:36.234Z GET /userfavorites from ::1
>>> 2026-09-13T20:08:36.269Z GET /userfavorites from ::1
>>> 2026-09-13T20:08:36.273Z POST /getcart from ::1
>>> 2026-09-13T20:08:36.274Z GET /user/profile from ::1
>>> 2026-09-13T20:08:36.319Z GET /user/profile from ::1
>>> 2026-09-13T20:08:36.364Z GET /allproducts from ::1
>>> 2026-09-13T20:08:36.433Z GET /allproducts from ::1
>>> 2026-09-13T20:08:36.435Z GET /allproducts from ::1
>>> 2026-09-13T20:08:36.553Z GET /allproducts from ::1
>>> 2026-09-13T20:08:40.007Z POST /getcart from ::1
>>> 2026-09-13T20:08:40.012Z GET /user/profile from ::1
>>> 2026-09-13T20:08:40.013Z GET /userfavorites from ::1
>>> 2026-09-13T20:08:40.126Z GET /allproducts from ::1
>>> 2026-09-13T20:08:40.130Z GET /allproducts from ::1
>>> 2026-09-13T20:08:44.143Z GET /userfavorites from ::1
>>> 2026-09-13T20:08:44.145Z POST /getcart from ::1
>>> 2026-09-13T20:08:44.179Z GET /user/profile from ::1
>>> 2026-09-13T20:08:44.181Z GET /userfavorites from ::1
>>> 2026-09-13T20:08:44.182Z POST /getcart from ::1
>>> 2026-09-13T20:08:44.183Z GET /user/profile from ::1
>>> 2026-09-13T20:08:44.263Z GET /allproducts from ::1
>>> 2026-09-13T20:08:44.265Z GET /allproducts from ::1
>>> 2026-09-13T20:08:44.437Z GET /userfavorites from ::1
>>> 2026-09-13T20:08:44.441Z POST /getcart from ::1
>>> 2026-09-13T20:08:44.443Z GET /allproducts from ::1
>>> 2026-09-13T20:08:44.446Z GET /allproducts from ::1
>>> 2026-09-13T20:08:44.449Z GET /user/profile from ::1
>>> 2026-09-13T20:08:44.639Z GET /allproducts from ::1
>>> 2026-09-13T20:08:44.643Z GET /allproducts from ::1
>>> 2026-09-13T20:08:50.162Z GET /allproducts from ::1
>>> 2026-09-13T20:08:56.220Z GET /getreviews/51 from ::1
>>> 2026-09-13T20:08:56.228Z GET /allproducts from ::1
>>> 2026-09-13T20:09:22.760Z GET /allproducts from ::1
>>> 2026-09-13T20:09:22.920Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:09:51.722Z GET /allproducts from ::1
>>> 2026-09-13T20:09:51.725Z GET /getreviews/50 from ::1
>>> 2026-09-13T20:10:18.526Z GET /getreviews/2 from ::1
>>> 2026-09-13T20:10:18.559Z GET /allproducts from ::1
>>> 2026-09-13T20:10:22.260Z POST /getcart from ::1
>>> 2026-09-13T20:10:22.262Z GET /user/profile from ::1
>>> 2026-09-13T20:10:22.299Z GET /userfavorites from ::1
>>> 2026-09-13T20:10:22.301Z GET /userfavorites from ::1
>>> 2026-09-13T20:10:22.302Z GET /user/profile from ::1
>>> 2026-09-13T20:10:22.303Z POST /getcart from ::1
>>> 2026-09-13T20:10:22.371Z GET /allproducts from ::1
>>> 2026-09-13T20:10:22.600Z GET /allproducts from ::1
>>> 2026-09-13T20:10:22.605Z GET /allproducts from ::1
>>> 2026-09-13T20:10:22.606Z GET /allproducts from ::1
>>> 2026-09-13T20:10:22.749Z GET /allproducts from ::1
>>> 2026-09-13T20:10:22.852Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:11:22.790Z GET /allproducts from ::1
>>> 2026-09-13T20:11:22.953Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:12:22.755Z GET /allproducts from ::1
>>> 2026-09-13T20:12:22.922Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:13:22.794Z GET /allproducts from ::1
>>> 2026-09-13T20:13:23.008Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:14:22.774Z GET /allproducts from ::1
>>> 2026-09-13T20:14:23.001Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:15:22.784Z GET /allproducts from ::1
>>> 2026-09-13T20:15:23.008Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:16:22.765Z GET /allproducts from ::1
>>> 2026-09-13T20:16:22.959Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:17:22.757Z GET /allproducts from ::1
>>> 2026-09-13T20:17:22.961Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:17:41.276Z GET /allproducts from ::1
>>> 2026-09-13T20:17:46.119Z GET /allproducts from ::1
>>> 2026-09-13T20:17:54.777Z GET /allproducts from ::1
>>> 2026-09-13T20:18:17.326Z GET /allproducts from ::1
>>> 2026-09-13T20:18:22.753Z GET /allproducts from ::1
>>> 2026-09-13T20:18:22.930Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:18:23.479Z GET /allproducts from ::1
>>> 2026-09-13T20:18:31.847Z GET /allproducts from ::1
>>> 2026-09-13T20:19:02.588Z POST /getcart from ::1
>>> 2026-09-13T20:19:02.593Z GET /user/profile from ::1
>>> 2026-09-13T20:19:02.594Z GET /userfavorites from ::1
>>> 2026-09-13T20:19:02.730Z GET /allproducts from ::1
>>> 2026-09-13T20:19:02.763Z GET /allproducts from ::1
>>> 2026-09-13T20:19:05.109Z GET /allproducts from ::1
>>> 2026-09-13T20:19:05.142Z GET /user/profile from ::1
>>> 2026-09-13T20:19:05.146Z POST /getcart from ::1
>>> 2026-09-13T20:19:05.185Z GET /userfavorites from ::1
>>> 2026-09-13T20:19:05.277Z GET /allproducts from ::1
>>> 2026-09-13T20:19:05.380Z GET /allproducts from ::1
>>> 2026-09-13T20:19:22.759Z GET /allproducts from ::1
>>> 2026-09-13T20:19:22.906Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:20:22.759Z GET /allproducts from ::1
>>> 2026-09-13T20:20:22.918Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:20:32.431Z GET /allproducts from ::1
>>> 2026-09-13T20:20:32.649Z GET /allproducts from ::1
>>> 2026-09-13T20:21:22.769Z GET /allproducts from ::1
>>> 2026-09-13T20:21:22.908Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:21:23.619Z GET /allproducts from ::1
>>> 2026-09-13T20:21:23.812Z GET /allproducts from ::1
>>> 2026-09-13T20:21:27.787Z GET /allproducts from ::1
>>> 2026-09-13T20:21:28.041Z GET /allproducts from ::1
>>> 2026-09-13T20:22:22.759Z GET /allproducts from ::1
>>> 2026-09-13T20:22:22.907Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:22:48.768Z GET /allproducts from ::1
>>> 2026-09-13T20:22:52.369Z GET /allproducts from ::1
>>> 2026-09-13T20:22:57.319Z GET /allproducts from ::1
>>> 2026-09-13T20:23:22.757Z GET /allproducts from ::1
>>> 2026-09-13T20:23:22.932Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:24:16.439Z GET /user/profile from ::1
>>> 2026-09-13T20:24:16.444Z POST /getcart from ::1
>>> 2026-09-13T20:24:16.472Z GET /userfavorites from ::1
>>> 2026-09-13T20:24:16.586Z GET /allproducts from ::1
>>> 2026-09-13T20:24:16.669Z GET /allproducts from ::1
>>> 2026-09-13T20:24:19.003Z GET /allproducts from ::1
>>> 2026-09-13T20:24:19.035Z POST /getcart from ::1
>>> 2026-09-13T20:24:19.042Z GET /user/profile from ::1
>>> 2026-09-13T20:24:19.044Z GET /userfavorites from ::1
>>> 2026-09-13T20:24:19.223Z GET /allproducts from ::1
>>> 2026-09-13T20:24:19.256Z GET /allproducts from ::1
>>> 2026-09-13T20:24:22.753Z GET /allproducts from ::1
>>> 2026-09-13T20:24:22.914Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:25:22.758Z GET /allproducts from ::1
>>> 2026-09-13T20:25:22.916Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:26:22.769Z GET /allproducts from ::1
>>> 2026-09-13T20:26:22.923Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:27:22.753Z GET /allproducts from ::1
>>> 2026-09-13T20:27:22.908Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:28:02.122Z POST /getcart from ::1
>>> 2026-09-13T20:28:02.155Z GET /user/profile from ::1
>>> 2026-09-13T20:28:02.157Z GET /userfavorites from ::1
>>> 2026-09-13T20:28:02.258Z GET /allproducts from ::1
>>> 2026-09-13T20:28:02.291Z GET /allproducts from ::1
>>> 2026-09-13T20:28:04.724Z GET /allproducts from ::1
>>> 2026-09-13T20:28:04.764Z GET /user/profile from ::1
>>> 2026-09-13T20:28:04.767Z POST /getcart from ::1
>>> 2026-09-13T20:28:04.768Z GET /userfavorites from ::1
>>> 2026-09-13T20:28:04.896Z GET /allproducts from ::1
>>> 2026-09-13T20:28:04.927Z GET /allproducts from ::1
>>> 2026-09-13T20:28:22.760Z GET /allproducts from ::1
>>> 2026-09-13T20:28:22.970Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:29:22.761Z GET /allproducts from ::1
>>> 2026-09-13T20:29:22.953Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:30:22.773Z GET /allproducts from ::1
>>> 2026-09-13T20:30:22.951Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:31:22.748Z GET /allproducts from ::1
>>> 2026-09-13T20:31:22.917Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:32:22.752Z GET /allproducts from ::1
>>> 2026-09-13T20:32:22.946Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:33:22.752Z GET /allproducts from ::1
>>> 2026-09-13T20:33:22.919Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:34:22.767Z GET /allproducts from ::1
>>> 2026-09-13T20:34:22.938Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:35:22.767Z GET /allproducts from ::1
>>> 2026-09-13T20:35:22.931Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:36:22.769Z GET /allproducts from ::1
>>> 2026-09-13T20:36:22.936Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:37:22.785Z GET /allproducts from ::1
>>> 2026-09-13T20:37:22.965Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:38:22.774Z GET /allproducts from ::1
>>> 2026-09-13T20:38:22.957Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:39:22.777Z GET /allproducts from ::1
>>> 2026-09-13T20:39:22.990Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:40:22.766Z GET /allproducts from ::1
>>> 2026-09-13T20:40:22.974Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:40:34.098Z POST /login from ::1
>>> 2026-09-13T20:40:34.418Z GET /userfavorites from ::1
>>> 2026-09-13T20:40:34.424Z POST /getcart from ::1
>>> 2026-09-13T20:40:34.427Z GET /allproducts from ::1
>>> 2026-09-13T20:40:34.457Z GET /userfavorites from ::1
>>> 2026-09-13T20:40:34.460Z POST /getcart from ::1
>>> 2026-09-13T20:40:34.466Z GET /user/profile from ::1
>>> 2026-09-13T20:40:34.469Z GET /user/profile from ::1
>>> 2026-09-13T20:40:34.544Z GET /allproducts from ::1
>>> 2026-09-13T20:40:34.554Z GET /allproducts from ::1
>>> 2026-09-13T20:40:34.565Z GET /allproducts from ::1
>>> 2026-09-13T20:40:34.572Z GET /allproducts from ::1
>>> 2026-09-13T20:40:47.771Z GET /userfavorites from ::1
>>> 2026-09-13T20:40:47.778Z POST /getcart from ::1
>>> 2026-09-13T20:40:47.808Z GET /user/profile from ::1
>>> 2026-09-13T20:40:47.816Z GET /allproducts from ::1
>>> 2026-09-13T20:40:48.081Z GET /allproducts from ::1
>>> 2026-09-13T20:40:48.208Z GET /allproducts from ::1
>>> 2026-09-13T20:40:52.817Z GET /allproducts from ::1
>>> 2026-09-13T20:40:56.337Z GET /getreviews/51 from ::1
>>> 2026-09-13T20:40:56.377Z GET /allproducts from ::1
>>> 2026-09-13T20:41:22.771Z GET /allproducts from ::1
>>> 2026-09-13T20:41:22.920Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:41:58.963Z GET /allproducts from ::1
>>> 2026-09-13T20:41:58.992Z GET /getreviews/1 from ::1
>>> 2026-09-13T20:42:18.643Z GET /artryon/index.html?effect=Shoe_PBR.deepar from ::1
>>> 2026-09-13T20:42:18.808Z GET /artryon/index.html?effect=Shoe_PBR.deepar from ::1
>>> 2026-09-13T20:42:18.933Z GET /artryon/lib/deepar.js from ::1
>>> 2026-09-13T20:42:22.776Z GET /allproducts from ::1
>>> 2026-09-13T20:42:22.952Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:42:23.240Z GET /artryon/effects/Shoe_PBR.deepar from ::1
>>> 2026-09-13T20:42:25.156Z GET /artryon/lib/foot-detector-96x96x6-q8.bin from ::1
>>> 2026-09-13T20:42:25.315Z GET /artryon/lib/foot-keyps-superfast-23JUN2024.bin from ::1
>>> 2026-09-13T20:42:25.504Z GET /artryon/lib/foot-right-200.obj from ::1
>>> 2026-09-13T20:42:25.591Z GET /artryon/lib/libxzimgPoseEstimation.wasm from ::1
>>> 2026-09-13T20:42:25.697Z GET /artryon/lib/tfjs-backend-wasm-simd.wasm from ::1
>>> 2026-09-13T20:43:22.779Z GET /allproducts from ::1
>>> 2026-09-13T20:43:22.927Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:44:22.770Z GET /allproducts from ::1
>>> 2026-09-13T20:44:22.928Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:44:24.685Z GET /allproducts from ::1
>>> 2026-09-13T20:44:24.714Z GET /getreviews/2 from ::1
>>> 2026-09-13T20:44:26.459Z GET /artryon/index.html?effect=Shoe_PBR.deepar from ::1
>>> 2026-09-13T20:44:26.558Z GET /artryon/lib/deepar.js from ::1
>>> 2026-09-13T20:44:27.647Z GET /artryon/effects/Shoe_PBR.deepar from ::1
>>> 2026-09-13T20:44:27.911Z GET /artryon/lib/foot-detector-96x96x6-q8.bin from ::1
>>> 2026-09-13T20:44:27.998Z GET /artryon/lib/foot-keyps-superfast-23JUN2024.bin from ::1
>>> 2026-09-13T20:44:28.087Z GET /artryon/lib/foot-right-200.obj from ::1
>>> 2026-09-13T20:44:28.177Z GET /artryon/lib/libxzimgPoseEstimation.wasm from ::1
>>> 2026-09-13T20:44:28.267Z GET /artryon/lib/tfjs-backend-wasm-simd.wasm from ::1
>>> 2026-09-13T20:44:54.460Z POST /addtocart from ::1
>>> 2026-09-13T20:44:57.027Z GET /userfavorites from ::1
>>> 2026-09-13T20:44:57.070Z GET /user/profile from ::1
>>> 2026-09-13T20:44:57.075Z POST /getcart from ::1
>>> 2026-09-13T20:44:57.081Z POST /getcart from ::1
>>> 2026-09-13T20:44:57.160Z GET /allproducts from ::1
>>> 2026-09-13T20:44:57.299Z GET /allproducts from ::1
>>> 2026-09-13T20:44:57.315Z GET /allproducts from ::1
>>> 2026-09-13T20:45:02.609Z GET /user/profile from ::1
>>> 2026-09-13T20:45:02.623Z POST /getcart from ::1
>>> 2026-09-13T20:45:02.626Z GET /userfavorites from ::1
>>> 2026-09-13T20:45:02.642Z GET /allproducts from ::1
>>> 2026-09-13T20:45:02.796Z GET /allproducts from ::1
>>> 2026-09-13T20:45:02.809Z GET /allproducts from ::1
>>> 2026-09-13T20:45:04.029Z GET /userfavorites from ::1
>>> 2026-09-13T20:45:04.039Z POST /getcart from ::1
>>> 2026-09-13T20:45:04.066Z GET /user/profile from ::1
>>> 2026-09-13T20:45:04.091Z GET /userfavorites from ::1
>>> 2026-09-13T20:45:04.095Z POST /getcart from ::1
>>> 2026-09-13T20:45:04.098Z GET /user/profile from ::1
>>> 2026-09-13T20:45:04.166Z GET /allproducts from ::1
>>> 2026-09-13T20:45:04.180Z GET /allproducts from ::1
>>> 2026-09-13T20:45:04.259Z GET /allproducts from ::1
>>> 2026-09-13T20:45:04.269Z GET /allproducts from ::1
>>> 2026-09-13T20:45:04.812Z GET /userfavorites from ::1
>>> 2026-09-13T20:45:04.832Z POST /getcart from ::1
>>> 2026-09-13T20:45:04.840Z POST /getcart from ::1
>>> 2026-09-13T20:45:04.843Z GET /user/profile from ::1
>>> 2026-09-13T20:45:04.945Z GET /allproducts from ::1
>>> 2026-09-13T20:45:04.954Z GET /allproducts from ::1
>>> 2026-09-13T20:45:04.961Z GET /allproducts from ::1
>>> 2026-09-13T20:45:10.635Z POST /getcart from ::1
>>> 2026-09-13T20:45:10.645Z GET /userfavorites from ::1
>>> 2026-09-13T20:45:10.678Z GET /user/profile from ::1
>>> 2026-09-13T20:45:10.694Z POST /getcart from ::1
>>> 2026-09-13T20:45:10.697Z GET /userfavorites from ::1
>>> 2026-09-13T20:45:10.706Z GET /user/profile from ::1
>>> 2026-09-13T20:45:10.894Z GET /allproducts from ::1
>>> 2026-09-13T20:45:10.897Z GET /allproducts from ::1
>>> 2026-09-13T20:45:10.902Z GET /allproducts from ::1
>>> 2026-09-13T20:45:10.905Z GET /allproducts from ::1
>>> 2026-09-13T20:45:22.759Z GET /allproducts from ::1
>>> 2026-09-13T20:45:22.973Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:46:22.763Z GET /allproducts from ::1
>>> 2026-09-13T20:46:22.954Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:47:22.749Z GET /allproducts from ::1
>>> 2026-09-13T20:47:22.945Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:48:22.792Z GET /allproducts from ::1
>>> 2026-09-13T20:48:22.971Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:48:45.327Z POST /getcart from ::1
>>> 2026-09-13T20:48:45.355Z GET /user/profile from ::1
>>> 2026-09-13T20:48:45.358Z GET /userfavorites from ::1
>>> 2026-09-13T20:48:45.472Z GET /allproducts from ::1
>>> 2026-09-13T20:48:45.505Z GET /allproducts from ::1
>>> 2026-09-13T20:48:47.890Z POST /getcart from ::1
>>> 2026-09-13T20:48:47.921Z GET /allproducts from ::1
>>> 2026-09-13T20:48:47.933Z GET /userfavorites from ::1
>>> 2026-09-13T20:48:47.936Z GET /user/profile from ::1
>>> 2026-09-13T20:48:48.040Z GET /allproducts from ::1
>>> 2026-09-13T20:48:48.162Z GET /allproducts from ::1
>>> 2026-09-13T20:49:22.760Z GET /allproducts from ::1
>>> 2026-09-13T20:49:22.920Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:50:22.759Z GET /allproducts from ::1
>>> 2026-09-13T20:50:22.922Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:51:22.760Z GET /allproducts from ::1
>>> 2026-09-13T20:51:22.921Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:52:05.368Z GET /user/profile from ::1
>>> 2026-09-13T20:52:05.397Z POST /getcart from ::1
>>> 2026-09-13T20:52:05.400Z GET /userfavorites from ::1
>>> 2026-09-13T20:52:05.573Z GET /allproducts from ::1
>>> 2026-09-13T20:52:05.576Z GET /allproducts from ::1
>>> 2026-09-13T20:52:08.785Z GET /user/profile from ::1
>>> 2026-09-13T20:52:08.852Z POST /getcart from ::1
>>> 2026-09-13T20:52:08.855Z GET /userfavorites from ::1
>>> 2026-09-13T20:52:08.857Z POST /getcart from ::1
>>> 2026-09-13T20:52:08.859Z GET /userfavorites from ::1
>>> 2026-09-13T20:52:08.860Z GET /user/profile from ::1
>>> 2026-09-13T20:52:09.026Z GET /allproducts from ::1
>>> 2026-09-13T20:52:09.028Z GET /allproducts from ::1
>>> 2026-09-13T20:52:09.036Z GET /allproducts from ::1
>>> 2026-09-13T20:52:09.037Z GET /allproducts from ::1
>>> 2026-09-13T20:52:09.264Z GET /userfavorites from ::1
>>> 2026-09-13T20:52:09.269Z GET /user/profile from ::1
>>> 2026-09-13T20:52:09.270Z POST /getcart from ::1
>>> 2026-09-13T20:52:09.383Z GET /allproducts from ::1
>>> 2026-09-13T20:52:09.419Z GET /allproducts from ::1
>>> 2026-09-13T20:52:22.772Z GET /allproducts from ::1
>>> 2026-09-13T20:52:22.928Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:52:28.218Z POST /getcart from ::1
>>> 2026-09-13T20:52:28.220Z GET /user/profile from ::1
>>> 2026-09-13T20:52:28.221Z POST /getcart from ::1
>>> 2026-09-13T20:52:28.223Z GET /user/profile from ::1
>>> 2026-09-13T20:52:28.224Z GET /userfavorites from ::1
>>> 2026-09-13T20:52:28.225Z GET /userfavorites from ::1
>>> 2026-09-13T20:52:28.455Z GET /allproducts from ::1
>>> 2026-09-13T20:52:28.459Z GET /allproducts from ::1
>>> 2026-09-13T20:52:28.460Z GET /allproducts from ::1
>>> 2026-09-13T20:52:28.461Z GET /allproducts from ::1
>>> 2026-09-13T20:53:13.556Z POST /getcart from ::1
>>> 2026-09-13T20:53:13.574Z GET /user/profile from ::1
>>> 2026-09-13T20:53:13.575Z GET /userfavorites from ::1
>>> 2026-09-13T20:53:13.688Z GET /allproducts from ::1
>>> 2026-09-13T20:53:13.719Z GET /allproducts from ::1
>>> 2026-09-13T20:53:16.129Z GET /allproducts from ::1
>>> 2026-09-13T20:53:16.163Z GET /userfavorites from ::1
>>> 2026-09-13T20:53:16.166Z GET /user/profile from ::1
>>> 2026-09-13T20:53:16.168Z POST /getcart from ::1
>>> 2026-09-13T20:53:16.368Z GET /allproducts from ::1
>>> 2026-09-13T20:53:16.402Z GET /allproducts from ::1
>>> 2026-09-13T20:53:22.758Z GET /allproducts from ::1
>>> 2026-09-13T20:53:22.937Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:54:22.755Z GET /allproducts from ::1
>>> 2026-09-13T20:54:22.954Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:54:35.969Z GET /allproducts from ::1
>>> 2026-09-13T20:55:22.763Z GET /allproducts from ::1
>>> 2026-09-13T20:55:22.950Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:56:01.909Z GET /user/profile from ::1
>>> 2026-09-13T20:56:01.926Z POST /getcart from ::1
>>> 2026-09-13T20:56:01.927Z GET /userfavorites from ::1
>>> 2026-09-13T20:56:02.057Z GET /allproducts from ::1
>>> 2026-09-13T20:56:02.088Z GET /allproducts from ::1
>>> 2026-09-13T20:56:04.480Z POST /getcart from ::1
>>> 2026-09-13T20:56:04.512Z GET /userfavorites from ::1
>>> 2026-09-13T20:56:04.518Z GET /allproducts from ::1
>>> 2026-09-13T20:56:04.520Z GET /user/profile from ::1
>>> 2026-09-13T20:56:04.621Z GET /allproducts from ::1
>>> 2026-09-13T20:56:04.719Z GET /allproducts from ::1
>>> 2026-09-13T20:56:22.753Z GET /allproducts from ::1
>>> 2026-09-13T20:56:22.958Z GET /admin/orders?limit=30 from ::1
>>> 2026-09-13T20:57:22.766Z GET /allproducts from ::1
